Date,Campaign Group,Cost,Impressions ,Clicks ,CPC ,CTR ,Close Rate ,Quotes ,Sales ,CPQ ,CPS 
5/8/2020,Brand Search - Google,88987.4758,15600,8223,10.82177743,0.527115385,0.160494,3888,624,22.88772526,142.6081343
5/8/2020,Monetization ,986.92,97864,443,2.227810384,0.00452669,0,0,0,0,0
5/8/2020,NB Search - Bing,2903.63,3480,174,16.68752874,0.05,0.06,50,3,58.0726,967.8766667
5/8/2020,NB Search - Google,22763.15,9556,834,27.29394484,0.08727501,0.085995,407,35,55.92911548,650.3757143
5/8/2020,Prospecting - Discovery,12394.1428,962741,56317,0.220078179,0.058496522,0.058537,205,12,60.45923317,1032.845233
5/8/2020,Prospecting - Display,0,0,0,0,0,0,1,0,0,0
5/8/2020,Prospecting - Facebook,10202.53,843452,1571,6.494290261,0.001862584,0.019763,253,5,40.32620553,2040.506
5/8/2020,Prospecting - YouTube,0,0,0,0,0,0,1,0,0,0
5/8/2020,RT - Discovery,2393.0352,215313,5066,0.472371733,0.023528538,0.054054,37,2,64.67662703,1196.5176
5/8/2020,RT - Display,5119.86,306868,791,6.472642225,0.002577656,0.090909,55,5,93.08836364,1023.972
5/8/2020,RT - Facebook,4350.23,216950,518,8.398127413,0.002387647,0.045455,66,3,65.91257576,1450.076667
5/8/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/9/2020,Brand Search - Bing,3846.01,10645,1012,3.800405138,0.095068107,0.137255,153,21,25.13732026,183.1433333
5/9/2020,Brand Search - Google,57525.44,10330,5561,10.34444165,0.538334947,0.13685,2711,371,21.21926964,155.0550943
5/9/2020,Monetization ,1019.58,91991,440,2.317227273,0.004783077,0,0,0,0,0
5/9/2020,NB Search - Bing,2273.1,2718,139,16.35323741,0.051140545,0.081633,49,4,46.38979592,568.275
5/9/2020,NB Search - Google,15524.64,6740,569,27.28407733,0.084421365,0.071672,293,21,52.98511945,739.2685714
5/9/2020,Prospecting - Discovery,9215.5924,937196,41879,0.220052828,0.044685423,0.049451,182,9,50.63512308,1023.954711
5/9/2020,Prospecting - Facebook,9889.92,903625,1668,5.929208633,0.001845898,0.014286,210,3,47.09485714,3296.64
5/9/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/9/2020,RT - Discovery,1427.4038,133549,3707,0.385056326,0.027757602,0.090909,22,2,64.88199091,713.7019
5/9/2020,RT - Display,3402.5,263371,614,5.541530945,0.002331312,0,49,0,69.43877551,0
5/9/2020,RT - Facebook,4758.99,221156,500,9.51798,0.002260848,0,46,0,103.4563043,0
5/9/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/10/2020,Brand Search - Bing,2683.42,11196,878,3.056287016,0.078420865,0.136752,117,16,22.93521368,167.71375
5/10/2020,Brand Search - Google,35208.38,7424,3794,9.280015814,0.511045259,0.091918,1893,174,18.59924987,202.3470115
5/10/2020,Monetization ,967.75,110570,388,2.494201031,0.003509089,0,0,0,0,0
5/10/2020,NB Search - Bing,1756.38,2256,117,15.01179487,0.051861702,0.05,40,2,43.9095,878.19
5/10/2020,NB Search - Google,11609.01,5663,445,26.08766292,0.078580258,0.060914,197,12,58.92898477,967.4175
5/10/2020,Prospecting - Discovery,10530.2518,964228,42649,0.246905011,0.04423124,0.015957,188,3,56.01197766,3510.083933
5/10/2020,Prospecting - Facebook,9227.26,935782,1625,5.678313846,0.001736516,0,211,0,43.73109005,0
5/10/2020,Prospecting - YouTube,0,0,0,0,0,0,1,0,0,0
5/10/2020,RT - Discovery,1520.8618,132694,3420,0.444696433,0.025773584,0,23,0,66.12442609,0
5/10/2020,RT - Display,3607.82,247452,646,5.584860681,0.002610607,0.05,40,2,90.1955,1803.91
5/10/2020,RT - Facebook,4195.92,203686,452,9.28300885,0.002219102,0.075,40,3,104.898,1398.64
5/10/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/11/2020,Brand Search - Bing,6455.45,9107,1137,5.677616535,0.124849017,0.106383,282,30,22.89166667,215.1816667
5/11/2020,Brand Search - Google,90347.64,16775,8746,10.33016693,0.521371088,0.131818,3960,522,22.81506061,173.0797701
5/11/2020,Monetization ,1008.19,85823,382,2.639240838,0.004451021,0,0,0,0,0
5/11/2020,NB Search - Bing,2911.08,3525,171,17.02385965,0.048510638,0.170213,47,8,61.93787234,363.885
5/11/2020,NB Search - Google,24684.66,10955,914,27.00728665,0.083432223,0.075556,450,34,54.8548,726.0194118
5/11/2020,Posts - Facebook,116.09,2365,7,16.58428571,0.002959831,0,0,0,0,0
5/11/2020,Prospecting - Discovery,10407.6191,540991,45241,0.230048388,0.08362616,0.045685,197,9,52.83055381,1156.402122
5/11/2020,Prospecting - Facebook,10105.68,902960,1607,6.288537648,0.001779702,0.022901,262,6,38.57129771,1684.28
5/11/2020,Prospecting - Native,0,0,0,0,0,0,1,0,0,0
5/11/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/11/2020,RT - Discovery,1736.14,94036,3761,0.461616591,0.039995321,0.105263,38,4,45.68789474,434.035
5/11/2020,RT - Display,4635.29,285379,606,7.648993399,0.002123492,0.133333,60,8,77.25483333,579.41125
5/11/2020,RT - Facebook,4316.29,188182,405,10.65750617,0.002152172,0.019231,52,1,83.00557692,4316.29
5/11/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/12/2020,Brand Search - Bing,6408.99,8821,1128,5.681728723,0.127876658,0.124,250,31,25.63596,206.7416129
5/12/2020,Brand Search - Google,84839.5865,16258,8560,9.911166647,0.526510026,0.123845,4005,496,21.18341735,171.0475534
5/12/2020,Monetization ,991.37,81464,414,2.394613527,0.005081999,0,0,0,0,0
5/12/2020,NB Search - Bing,2874.56,3837,170,16.90917647,0.044305447,0.121951,41,5,70.11121951,574.912
5/12/2020,NB Search - Google,25846.58,11019,999,25.87245245,0.090661585,0.096774,496,48,52.11004032,538.4704167
5/12/2020,Posts - Facebook,247.13,5844,6,41.18833333,0.001026694,0,0,0,0,0
5/12/2020,Prospecting - Discovery,13846.6164,720075,57630,0.240267507,0.08003333,0.035398,226,8,61.26821416,1730.82705
5/12/2020,Prospecting - Facebook,9825.87,970448,1845,5.325674797,0.001901184,0.016181,309,5,31.79893204,1965.174
5/12/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/12/2020,RT - Discovery,1702.8756,101212,3951,0.430998633,0.039036873,0.171429,35,6,48.65358857,283.8126
5/12/2020,RT - Display,5128.52,321514,754,6.801750663,0.002345154,0.092308,65,6,78.90030769,854.7533333
5/12/2020,RT - Facebook,4379.52,200018,458,9.562270742,0.002289794,0.041667,48,2,91.24,2189.76
5/12/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/13/2020,Brand Search - Bing,6816.06,8214,1063,6.412097836,0.129413197,0.14346,237,34,28.75974684,200.4723529
5/13/2020,Brand Search - Google,84594.0929,16218,8583,9.856005231,0.529226785,0.14081,4048,570,20.89775022,148.4106893
5/13/2020,Monetization ,1012.89,82852,470,2.155085106,0.005672766,0,0,0,0,0
5/13/2020,NB Search - Bing,2977.09,3611,181,16.44801105,0.050124619,0.050847,59,3,50.45915254,992.3633333
5/13/2020,NB Search - Google,26046.96,11893,1009,25.81462834,0.084839822,0.081319,455,37,57.24606593,703.9718919
5/13/2020,Posts - Facebook,256.25,4923,4,64.0625,0.000812513,0,0,0,0,0
5/13/2020,Prospecting - Discovery,15303.793,883278,55538,0.275555349,0.062877146,0.037801,291,11,52.59035395,1391.253909
5/13/2020,Prospecting - Facebook,9893.7897,983379,1742,5.679557807,0.001771443,0.01,300,3,32.979299,3297.9299
5/13/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/13/2020,RT - Discovery,2018.5168,159367,4634,0.435588433,0.029077538,0,27,0,74.75988148,0
5/13/2020,RT - Display,5126.23,327704,757,6.771770145,0.002310011,0.069444,72,5,71.19763889,1025.246
5/13/2020,RT - Facebook,4210.2999,193026,421,10.00071235,0.002181053,0.0625,48,3,87.71458125,1403.4333
5/13/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/14/2020,Brand Search - Bing,6943.47,8004,1064,6.525817669,0.132933533,0.116592,223,26,31.13663677,267.0565385
5/14/2020,Brand Search - Google,88870.74,15997,8513,10.43941501,0.53216228,0.136157,3966,540,22.40815431,164.5754444
5/14/2020,Monetization ,979.25,80831,445,2.200561798,0.005505314,0,0,0,0,0
5/14/2020,NB Search - Bing,3247.82,3957,194,16.74134021,0.049027041,0.066667,60,4,54.13033333,811.955
5/14/2020,NB Search - Google,28590.18,12478,1080,26.47238889,0.086552332,0.099576,472,47,60.57241525,608.3017021
5/14/2020,Posts - Facebook,264.75,5226,4,66.1875,0.000765404,0,0,0,0,0
5/14/2020,Prospecting - Discovery,14214.6529,853864,52761,0.269415911,0.061790871,0.04059,271,11,52.45259373,1292.241173
5/14/2020,Prospecting - Facebook,9537.0301,885130,1720,5.544784942,0.001943217,0.003704,270,1,35.3223337,9537.0301
5/14/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/14/2020,RT - Discovery,2269.2799,198183,5083,0.446444993,0.025648012,0.28125,32,9,70.91499688,252.1422111
5/14/2020,RT - Display,4604.16,373686,848,5.429433962,0.002269285,0.115385,52,6,88.54153846,767.36
5/14/2020,RT - Facebook,4293.22,170740,382,11.23879581,0.00223732,0.02381,42,1,102.2195238,4293.22
5/14/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/15/2020,Brand Search - Bing,7332.25,9790,1192,6.151216443,0.121756895,0.175966,233,41,31.46888412,178.8353659
5/15/2020,Brand Search - Google,95123.1685,16712,8949,10.62947463,0.535483485,0.156823,3979,624,23.9063002,152.4409752
5/15/2020,Monetization ,1012.83,88028,414,2.446449275,0.004703049,0,0,0,0,0
5/15/2020,NB Search - Bing,2923.68,3737,180,16.24266667,0.048166979,0.075472,53,4,55.16377358,730.92
5/15/2020,NB Search - Google,23905.19,11396,920,25.98390217,0.080730081,0.094059,404,38,59.17126238,629.0839474
5/15/2020,Posts - Facebook,103.29,3105,3,34.43,0.000966184,0,0,0,0,0
5/15/2020,Prospecting - Discovery,12384.8012,814858,46225,0.267924309,0.056727675,0.053571,224,12,55.28929107,1032.066767
5/15/2020,Prospecting - Facebook,9569.4199,839816,1734,5.518696597,0.002064738,0.026119,268,7,35.70679067,1367.059986
5/15/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/15/2020,RT - Discovery,2556.151,263470,5796,0.441019841,0.02199871,0.093023,43,4,59.44537209,639.03775
5/15/2020,RT - Display,4162.68,320036,707,5.887807638,0.002209126,0.046512,43,2,96.80651163,2081.34
5/15/2020,RT - Facebook,4333.49,172669,424,10.22049528,0.002455565,0.025641,39,1,111.1151282,4333.49
5/15/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/16/2020,Brand Search - Bing,4361.91,10021,959,4.548394161,0.095699032,0.149425,174,26,25.06844828,167.7657692
5/16/2020,Brand Search - Google,59825.11,12254,6080,9.83965625,0.496164518,0.131861,2897,382,20.65071108,156.6102356
5/16/2020,Monetization ,1027.72,279611,840,1.22347619,0.003004174,0,0,0,0,0
5/16/2020,NB Search - Bing,2248.96,2893,142,15.83774648,0.049083996,0.083333,36,3,62.47111111,749.6533333
5/16/2020,NB Search - Google,20195.96,8259,757,26.6789432,0.091657586,0.065831,319,21,63.31021944,961.712381
5/16/2020,Prospecting - Discovery,9593.6102,678347,32120,0.298680268,0.047350397,0.08046,174,14,55.1356908,685.2578714
5/16/2020,Prospecting - Facebook,9791.91,984459,1809,5.412885572,0.001837557,0.011278,266,3,36.81169173,3263.97
5/16/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/16/2020,RT - Discovery,1989.2856,181575,4220,0.471394692,0.023241085,0.09375,32,3,62.165175,663.0952
5/16/2020,RT - Display,4256.46,260302,690,6.168782609,0.002650767,0.018868,53,1,80.31056604,4256.46
5/16/2020,RT - Facebook,4721.2602,220765,502,9.404900797,0.002273911,0.02,50,1,94.425204,4721.2602
5/16/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/17/2020,Brand Search - Bing,3570.91,9906,838,4.261229117,0.084595195,0.132948,173,23,20.64109827,155.2569565
5/17/2020,Brand Search - Google,44712.2,9197,4778,9.357932189,0.519517234,0.097005,2237,217,19.98757264,206.0470046
5/17/2020,Monetization ,1000.24,405031,1054,0.948994307,0.00260227,0,0,0,0,0
5/17/2020,NB Search - Bing,2269.07,2831,142,15.9793662,0.050158954,0.085714,35,3,64.83057143,756.3566667
5/17/2020,NB Search - Google,18891.54,7711,701,26.94941512,0.090909091,0.078689,305,24,61.93947541,787.1475
5/17/2020,Prospecting - Discovery,10532.1267,955735,39001,0.270047606,0.040807337,0.026316,190,5,55.43224579,2106.42534
5/17/2020,Prospecting - Facebook,9245.9899,910042,1718,5.381833469,0.001887825,0.027397,292,8,31.66434897,1155.748738
5/17/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/17/2020,RT - Discovery,1925.0691,151162,4117,0.46759026,0.027235681,0.103448,29,3,66.3816931,641.6897
5/17/2020,RT - Display,3807.4,249009,612,6.22124183,0.002457742,0.04,50,2,76.148,1903.7
5/17/2020,RT - Facebook,4266.31,195524,444,9.608806306,0.002270821,0.047619,42,2,101.5788095,2133.155
5/17/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/18/2020,Brand Search - Bing,6571.35,11127,1159,5.669844694,0.10416105,0.135531,273,37,24.07087912,177.6040541
5/18/2020,Brand Search - Google,93850.1202,17262,8976,10.45567293,0.519986097,0.139392,4082,569,22.99121024,164.9386998
5/18/2020,Monetization ,1000.4,460400,1224,0.817320261,0.002658558,0,0,0,0,0
5/18/2020,NB Search - Bing,3132.09,4163,201,15.58253731,0.048282489,0.074074,54,4,58.00166667,783.0225
5/18/2020,NB Search - Google,30177.06,12977,1139,26.49434592,0.087770671,0.083871,465,39,64.89690323,773.7707692
5/18/2020,Prospecting - Discovery,8870.2255,732336,38825,0.228466851,0.053015283,0.035874,223,8,39.77679596,1108.778188
5/18/2020,Prospecting - Facebook,9380.7501,1172819,2271,4.130669353,0.00193636,0.01355,369,5,25.42208699,1876.15002
5/18/2020,Prospecting - Native,1640.03,0,3405,0.481653451,0.002390014,0,25,0,65.6012,0
5/18/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/18/2020,RT - Discovery,2186.5694,155019,4893,0.446877049,0.031563873,0.074074,54,4,40.49202593,546.64235
5/18/2020,RT - Display,3529.4,275616,683,5.16749634,0.002478085,0.166667,48,8,73.52916667,441.175
5/18/2020,RT - Facebook,4361.97,194164,404,10.79695545,0.002080715,0.020408,49,1,89.01979592,4361.97
5/18/2020,RT - Native,0,0,0,0,0,0,1,0,0,0
5/18/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/19/2020,Brand Search - Bing,5775.77,8618,980,5.893642857,0.113715479,0.161417,254,41,22.73925197,140.872439
5/19/2020,Brand Search - Google,85035.35,15756,8202,10.36763594,0.520563595,0.127066,3691,469,23.03856678,181.3120469
5/19/2020,Monetization ,1000.42,537538,1364,0.733445748,0.002537495,0,0,0,0,0
5/19/2020,NB Search - Bing,3309.5,3905,211,15.68483412,0.054033291,0.092593,54,5,61.28703704,661.9
5/19/2020,NB Search - Google,30333.13,12940,1158,26.19441278,0.089489954,0.05477,566,31,53.59210247,978.4880645
5/19/2020,Prospecting - Discovery,10603.6763,770588,41305,0.256716531,0.053601925,0.030435,230,7,46.10294043,1514.8109
5/19/2020,Prospecting - Facebook,9484.03,1031016,2156,4.398900742,0.002091141,0.013477,371,5,25.56342318,1896.806
5/19/2020,Prospecting - Native,3302.42,0,10141,0.32565033,0.004604759,0.032258,31,1,106.5296774,3302.42
5/19/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/19/2020,RT - Discovery,2320.5287,157203,5039,0.460513733,0.032054096,0.058824,51,3,45.50056275,773.5095667
5/19/2020,RT - Display,4080.63,333583,819,4.982454212,0.002455161,0.047619,42,2,97.15785714,2040.315
5/19/2020,RT - Facebook,4282.78,191216,439,9.755763098,0.002295833,0.015152,66,1,64.89060606,4282.78
5/19/2020,RT - Native,0,0,0,0,0,0.076923,26,2,0,0
5/19/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
5/20/2020,Brand Search - Bing,6008.53,6750,937,6.412518677,0.138814815,0.162162,259,42,23.19895753,143.0602381
5/20/2020,Brand Search - Google,82891.9406,15408,7977,10.39136776,0.517718069,0.132931,3641,484,22.76625669,171.2643401
5/20/2020,Monetization ,974.83,399520,1060,0.919650943,0.002653184,0,0,0,0,0
5/20/2020,NB Search - Bing,3093.8,3812,186,16.63333333,0.048793284,0.103448,58,6,53.34137931,515.6333333
5/20/2020,NB Search - Google,29040.7,12677,1084,26.79031365,0.08550919,0.089286,560,50,51.85839286,580.814
5/20/2020,Posts - Facebook,396.37,7231,15,26.42466667,0.002074402,0,0,0,0,0
5/20/2020,Prospecting - Discovery,12216.7768,871188,50257,0.243086074,0.057687893,0.075221,226,17,54.05653451,718.6339294
5/20/2020,Prospecting - Facebook,9702.66,1080376,2084,4.655786948,0.001928958,0.01385,361,5,26.87717452,1940.532
5/20/2020,Prospecting - Native,3604.21,0,10504,0.34312738,0.005048711,0.023256,43,1,83.81883721,3604.21
5/20/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
5/20/2020,RT - Discovery,2117.2584,155122,5129,0.412801404,0.033064298,0.033898,59,2,35.88573559,1058.6292
5/20/2020,RT - Display,6167.91,334095,788,7.827296954,0.002358611,0.076923,65,5,94.89092308,1233.582
5/20/2020,RT - Facebook,4281.61,190461,391,10.95040921,0.002052914,0.085106,47,4,91.09808511,1070.4025
